date,open,high,low,close
9/5/1989,1.5893,1.6207,1.5893,1.5982
9/6/1989,1.5982,1.6029,1.5714,1.5982
9/7/1989,1.5982,1.625,1.5982,1.5982
9/8/1989,1.5982,1.6161,1.5893,1.6071
9/11/1989,1.5982,1.6429,1.5893,1.6339
9/12/1989,1.625,1.6696,1.6071,1.6429
9/13/1989,1.6518,1.6654,1.6071,1.6071
9/14/1989,1.6071,1.6161,1.5893,1.5982
9/15/1989,1.6071,1.6161,1.5804,1.6071
9/18/1989,1.5893,1.6071,1.5714,1.5714
9/19/1989,1.5804,1.5893,1.5357,1.5446
9/20/1989,1.5714,1.6071,1.5625,1.5939
9/21/1989,1.6071,1.6429,1.5804,1.5982
9/22/1989,1.5982,1.6161,1.5804,1.6029
9/25/1989,1.5982,1.6339,1.5982,1.6161
9/26/1989,1.6071,1.625,1.5982,1.6161
9/27/1989,1.5804,1.6118,1.5714,1.5982
9/28/1989,1.6071,1.6339,1.6071,1.625
9/29/1989,1.6161,1.625,1.5893,1.5893
10/2/1989,1.5893,1.5982,1.5625,1.585
10/3/1989,1.5804,1.5893,1.5404,1.5582
10/4/1989,1.5625,1.5939,1.5536,1.5804
10/5/1989,1.5893,1.6607,1.5804,1.625
10/6/1989,1.6518,1.7232,1.6429,1.7189
10/9/1989,1.7143,1.7768,1.6964,1.7679
10/10/1989,1.7768,1.7993,1.7321,1.7679
10/11/1989,1.7411,1.7589,1.7143,1.7457
10/12/1989,1.75,1.7589,1.7321,1.7411
10/13/1989,1.7411,1.7679,1.6071,1.6339
10/16/1989,1.5982,1.6696,1.5179,1.6696
10/17/1989,1.6429,1.7411,1.6071,1.6875
10/18/1989,1.6607,1.7232,1.6429,1.7232
10/19/1989,1.7232,1.7679,1.7232,1.7411
10/20/1989,1.7054,1.7589,1.6964,1.7143
10/23/1989,1.7143,1.7232,1.6518,1.6696
10/24/1989,1.6518,1.7321,1.6161,1.7011
10/25/1989,1.7054,1.7054,1.6518,1.6607
10/26/1989,1.625,1.6607,1.6071,1.6161
10/27/1989,1.6161,1.6339,1.5893,1.6161
10/30/1989,1.625,1.6429,1.6071,1.6339
10/31/1989,1.6339,1.6607,1.625,1.6607
11/1/1989,1.6518,1.6696,1.6339,1.6475
11/2/1989,1.6071,1.6071,1.5357,1.5714
11/3/1989,1.5714,1.5893,1.5446,1.5446
11/6/1989,1.5536,1.5714,1.5357,1.5446
11/7/1989,1.5446,1.5893,1.5446,1.5714
11/8/1989,1.5804,1.6161,1.5804,1.6071
11/9/1989,1.6071,1.6429,1.5893,1.6429
11/10/1989,1.6339,1.6786,1.6339,1.6696
11/13/1989,1.6607,1.6875,1.6607,1.6607
11/14/1989,1.6607,1.6696,1.5893,1.5982
11/15/1989,1.6071,1.6161,1.5714,1.5804
11/16/1989,1.5893,1.5982,1.5625,1.5982
11/17/1989,1.5893,1.6161,1.5893,1.5982
11/20/1989,1.6071,1.625,1.5893,1.6161
11/21/1989,1.6161,1.6607,1.6161,1.6161
11/22/1989,1.625,1.6339,1.5893,1.5982
11/24/1989,1.5982,1.6071,1.5982,1.5982
11/27/1989,1.5982,1.6161,1.5625,1.5714
11/28/1989,1.5625,1.5804,1.5268,1.5761
11/29/1989,1.5536,1.5804,1.5179,1.5714
11/30/1989,1.5625,1.5893,1.5536,1.5804
12/1/1989,1.5893,1.6071,1.5582,1.5714
12/4/1989,1.5625,1.625,1.5625,1.6161
12/5/1989,1.6161,1.6339,1.5893,1.6071
12/6/1989,1.6071,1.6161,1.4643,1.5268
12/7/1989,1.5089,1.5446,1.5,1.5268
12/8/1989,1.5179,1.5357,1.4732,1.4911
12/11/1989,1.4643,1.4821,1.3707,1.4018
12/12/1989,1.4018,1.4107,1.25,1.2857
12/13/1989,1.2857,1.3036,1.2679,1.2857
12/14/1989,1.2768,1.2904,1.2321,1.2457
12/15/1989,1.2411,1.25,1.1607,1.2054
12/18/1989,1.2054,1.25,1.2054,1.2411
12/19/1989,1.2321,1.2679,1.2321,1.25
12/20/1989,1.2768,1.2946,1.2589,1.2768
12/21/1989,1.2768,1.2946,1.2679,1.2946
12/22/1989,1.2946,1.3304,1.2857,1.3036
12/26/1989,1.3125,1.3125,1.2589,1.2679
12/27/1989,1.2679,1.2768,1.25,1.2546
12/28/1989,1.25,1.2589,1.2232,1.2368
12/29/1989,1.2411,1.2768,1.2279,1.2589
1/2/1990,1.2589,1.3393,1.25,1.3304
1/3/1990,1.3571,1.3571,1.3393,1.3393
1/4/1990,1.3661,1.3839,1.3304,1.3439
1/5/1990,1.3482,1.3661,1.3214,1.3482
1/8/1990,1.3393,1.3571,1.3214,1.3571
1/9/1990,1.3571,1.3571,1.3214,1.3439
1/10/1990,1.3439,1.3439,1.2768,1.2857
1/11/1990,1.2946,1.2946,1.2321,1.2321
1/12/1990,1.2232,1.2411,1.2054,1.2321
1/15/1990,1.2321,1.2768,1.2232,1.2232
1/16/1990,1.1964,1.25,1.1696,1.2457
1/17/1990,1.2411,1.2411,1.1786,1.1875
1/18/1990,1.1786,1.1964,1.1518,1.1564
1/19/1990,1.2054,1.2321,1.1964,1.2232
1/22/1990,1.2143,1.2321,1.1875,1.1875
1/23/1990,1.2054,1.2232,1.1786,1.2054
1/24/1990,1.1607,1.2232,1.1518,1.2143
1/25/1990,1.2232,1.2411,1.2143,1.2189
1/26/1990,1.2143,1.2143,1.1518,1.1696
1/29/1990,1.1786,1.1964,1.1475,1.1875
1/30/1990,1.1875,1.2321,1.1786,1.2143
1/31/1990,1.2321,1.2411,1.1786,1.2143
2/1/1990,1.2321,1.2368,1.1964,1.2011
2/2/1990,1.1875,1.2411,1.1875,1.2232
2/5/1990,1.2232,1.2589,1.2143,1.25
2/6/1990,1.2411,1.25,1.2143,1.2411
2/7/1990,1.1786,1.2143,1.1607,1.1875
2/8/1990,1.1875,1.1964,1.1518,1.1786
2/9/1990,1.1964,1.2321,1.1875,1.2232
2/12/1990,1.2232,1.2321,1.2054,1.2143
2/13/1990,1.2143,1.25,1.2054,1.2321
2/14/1990,1.2321,1.2411,1.2054,1.2232
2/15/1990,1.2054,1.2232,1.1964,1.2232
2/16/1990,1.2232,1.2321,1.2054,1.2054
2/20/1990,1.1964,1.2054,1.1786,1.1964
2/21/1990,1.1696,1.2232,1.1607,1.2143
2/22/1990,1.2143,1.2321,1.1786,1.1786
2/23/1990,1.1696,1.1964,1.1696,1.1875
2/26/1990,1.1786,1.2232,1.1786,1.2143
2/27/1990,1.2143,1.2232,1.1964,1.1964
2/28/1990,1.1964,1.2143,1.1875,1.2143
3/1/1990,1.1964,1.2411,1.1875,1.2232
3/2/1990,1.1964,1.2411,1.1875,1.2054
3/5/1990,1.1964,1.2411,1.1964,1.2321
3/6/1990,1.25,1.2589,1.2321,1.2589
3/7/1990,1.25,1.2857,1.25,1.2636
3/8/1990,1.2768,1.3214,1.25,1.3125
3/9/1990,1.3125,1.3393,1.2946,1.3171
3/12/1990,1.3304,1.3393,1.2946,1.3082
3/13/1990,1.3036,1.3304,1.2946,1.3171
3/14/1990,1.3125,1.3304,1.3036,1.3214
3/15/1990,1.3036,1.3571,1.3036,1.3125
3/16/1990,1.4286,1.4554,1.3975,1.4375
3/19/1990,1.4464,1.5179,1.4286,1.5136
3/20/1990,1.5089,1.5357,1.4554,1.4779
3/21/1990,1.4732,1.5089,1.4732,1.4868
3/22/1990,1.4911,1.5089,1.4554,1.4554
3/23/1990,1.4732,1.5357,1.4643,1.5089
3/26/1990,1.5179,1.5493,1.5,1.5089
3/27/1990,1.5,1.5089,1.4732,1.5
3/28/1990,1.5,1.5046,1.4643,1.4732
3/29/1990,1.4643,1.4821,1.4554,1.4689
3/30/1990,1.4286,1.4643,1.4286,1.4375
4/2/1990,1.4286,1.4511,1.4107,1.4375
4/3/1990,1.4464,1.4911,1.4464,1.4911
4/4/1990,1.4821,1.5,1.4554,1.4732
4/5/1990,1.4643,1.4732,1.4286,1.4375
4/6/1990,1.4375,1.4732,1.4196,1.4243
4/9/1990,1.4196,1.4821,1.4107,1.4689
4/10/1990,1.4732,1.5,1.4643,1.4732
4/11/1990,1.4821,1.5357,1.4821,1.5179
4/12/1990,1.5357,1.5714,1.5179,1.5446
4/16/1990,1.5536,1.5804,1.5446,1.5625
4/17/1990,1.5446,1.5536,1.5268,1.5446
4/18/1990,1.5446,1.5625,1.5179,1.5446
4/19/1990,1.4911,1.5404,1.4286,1.4375
4/20/1990,1.46,1.4821,1.4196,1.4375
4/23/1990,1.4375,1.4464,1.4107,1.4196
4/24/1990,1.4286,1.4464,1.375,1.3839
4/25/1990,1.3839,1.3929,1.3661,1.3839
4/26/1990,1.3929,1.4107,1.3618,1.3886
4/27/1990,1.3929,1.4107,1.3839,1.3975
4/30/1990,1.4018,1.4196,1.3929,1.4064
5/1/1990,1.4196,1.4286,1.4064,1.4154
5/2/1990,1.4196,1.4286,1.4018,1.4196
5/3/1990,1.4196,1.4375,1.4196,1.4286
5/4/1990,1.4286,1.4554,1.4018,1.4286
5/7/1990,1.4196,1.4911,1.4196,1.4821
5/8/1990,1.4643,1.5,1.4643,1.4911
5/9/1990,1.4868,1.5,1.4732,1.4957
5/10/1990,1.4911,1.4911,1.4464,1.4779
5/11/1990,1.4779,1.5268,1.4554,1.5225
5/14/1990,1.5268,1.5268,1.4732,1.4911
5/15/1990,1.4779,1.5,1.4643,1.4911
5/16/1990,1.4911,1.4911,1.4643,1.4868
5/17/1990,1.4911,1.5089,1.4643,1.4821
5/18/1990,1.4732,1.4821,1.4107,1.4196
5/21/1990,1.4107,1.4286,1.3839,1.4107
5/22/1990,1.4332,1.4821,1.4286,1.4779
5/23/1990,1.4732,1.5179,1.4732,1.5
5/24/1990,1.5089,1.5089,1.4821,1.5
5/25/1990,1.4107,1.4554,1.3929,1.4286
5/29/1990,1.4286,1.4732,1.4018,1.4643
5/30/1990,1.4868,1.4911,1.4732,1.4779
5/31/1990,1.4821,1.4821,1.4643,1.4732
6/1/1990,1.4779,1.5,1.4554,1.4554
6/4/1990,1.4554,1.4643,1.4196,1.4554
6/5/1990,1.4643,1.4643,1.3929,1.4107
6/6/1990,1.3929,1.4107,1.3839,1.4107
6/7/1990,1.4107,1.4196,1.375,1.3929
6/8/1990,1.375,1.375,1.3393,1.3661
6/11/1990,1.3482,1.3929,1.3482,1.3929
6/12/1990,1.3975,1.4464,1.3839,1.4464
6/13/1990,1.4421,1.4554,1.4196,1.4196
6/14/1990,1.4286,1.4375,1.4018,1.4196
6/15/1990,1.4196,1.4286,1.3975,1.4107
6/18/1990,1.4018,1.4107,1.3929,1.4018
6/19/1990,1.3929,1.4196,1.3707,1.4154
6/20/1990,1.4243,1.4375,1.4196,1.4286
6/21/1990,1.4286,1.5,1.4286,1.4957
6/22/1990,1.5,1.5225,1.4732,1.4821
6/25/1990,1.4821,1.4911,1.4375,1.4732
6/26/1990,1.4911,1.5,1.4421,1.4511
6/27/1990,1.4554,1.5,1.4375,1.4821
6/28/1990,1.5268,1.5446,1.4911,1.5357
6/29/1990,1.5357,1.6029,1.5268,1.5982
7/2/1990,1.5893,1.5893,1.5625,1.5714
7/3/1990,1.5671,1.5893,1.5625,1.5714
7/5/1990,1.5625,1.5804,1.5446,1.5536
7/6/1990,1.5536,1.6071,1.5446,1.5982
7/9/1990,1.6071,1.6786,1.5982,1.6654
7/10/1990,1.6786,1.6964,1.6696,1.6786
7/11/1990,1.6696,1.6786,1.6339,1.6786
7/12/1990,1.6696,1.6964,1.6607,1.6921
7/13/1990,1.6964,1.7054,1.6696,1.6696
7/16/1990,1.6696,1.6832,1.6161,1.6296
7/17/1990,1.6339,1.6429,1.5714,1.5804
7/18/1990,1.5893,1.6071,1.5357,1.5939
7/19/1990,1.4554,1.5179,1.4286,1.4911
7/20/1990,1.5,1.5179,1.4554,1.4643
7/23/1990,1.4643,1.4911,1.4286,1.4821
7/24/1990,1.5,1.5089,1.4643,1.5046
7/25/1990,1.5,1.5446,1.4911,1.5089
7/26/1990,1.5089,1.5179,1.4643,1.4779
7/27/1990,1.4732,1.4911,1.4464,1.4779
7/30/1990,1.4554,1.5179,1.4554,1.5136
7/31/1990,1.5179,1.5268,1.4821,1.5
8/1/1990,1.5,1.5268,1.4821,1.5136
8/2/1990,1.4732,1.5625,1.4732,1.5536
8/3/1990,1.5536,1.5625,1.4196,1.4732
8/6/1990,1.3929,1.4464,1.375,1.4107
8/7/1990,1.4375,1.4511,1.3839,1.4107
8/8/1990,1.4107,1.4554,1.4107,1.4332
8/9/1990,1.4375,1.4464,1.4018,1.4107
8/10/1990,1.3839,1.4018,1.3661,1.3839
8/13/1990,1.3571,1.4286,1.3529,1.4243
8/14/1990,1.4286,1.4286,1.4018,1.4196
8/15/1990,1.4286,1.4375,1.4018,1.4018
8/16/1990,1.3929,1.4154,1.375,1.375
8/17/1990,1.375,1.375,1.2768,1.3036
8/20/1990,1.3036,1.3393,1.2946,1.3125
8/21/1990,1.2768,1.3125,1.2589,1.2946
8/22/1990,1.3214,1.3214,1.2457,1.2546
8/23/1990,1.2232,1.25,1.1964,1.2321
8/24/1990,1.2589,1.2857,1.2411,1.2679
8/27/1990,1.3125,1.3571,1.2946,1.3482
8/28/1990,1.3393,1.3707,1.3304,1.3618
8/29/1990,1.3571,1.3618,1.3125,1.3304
8/30/1990,1.3304,1.3393,1.2857,1.2946
8/31/1990,1.2857,1.3304,1.2857,1.3214
9/4/1990,1.3036,1.3393,1.3036,1.3214
9/5/1990,1.3304,1.3304,1.2768,1.2857
9/6/1990,1.2679,1.2857,1.2589,1.2768
9/7/1990,1.2679,1.3125,1.2546,1.2993
9/10/1990,1.3214,1.3214,1.2768,1.2768
9/11/1990,1.2857,1.2904,1.2054,1.2143
9/12/1990,1.2321,1.2321,1.1964,1.2143
9/13/1990,1.2321,1.2411,1.1786,1.2054
9/14/1990,1.1964,1.2232,1.1875,1.2143
9/17/1990,1.2143,1.2589,1.1964,1.2054
9/18/1990,1.2054,1.2054,1.1786,1.1921
9/19/1990,1.1875,1.2054,1.1429,1.1607
9/20/1990,1.1518,1.1518,1.1161,1.1293
9/21/1990,1.1429,1.1607,1.1071,1.125
9/24/1990,1.125,1.125,1.0625,1.0804
9/25/1990,1.0893,1.0982,1.0446,1.0714
9/26/1990,1.0714,1.0893,1.0625,1.0625
9/27/1990,1.0714,1.0893,1,1.0089
9/28/1990,1.0179,1.0357,0.9732,1.0357
10/1/1990,1.0536,1.1071,1.0446,1.0893
10/2/1990,1.1071,1.1429,1.0536,1.0579
10/3/1990,1.0625,1.0625,0.9554,0.9643
10/4/1990,0.9554,1,0.9375,1
10/5/1990,0.9643,1.0268,0.9643,1
10/8/1990,1.0268,1.0446,1.0089,1.04
10/9/1990,1.0179,1.0357,0.9911,1
10/10/1990,0.9732,1,0.9286,0.9464
10/11/1990,0.9554,0.9954,0.9107,0.9911
10/12/1990,1.0089,1.0179,0.9643,1.0089
10/15/1990,1.0179,1.0268,0.9507,0.9911
10/16/1990,0.9821,0.9821,0.8661,0.8929
10/17/1990,0.9018,0.9464,0.8929,0.9464
10/18/1990,0.9464,1.0268,0.9464,1.0179
10/19/1990,1.1161,1.1339,1.0804,1.1204
10/22/1990,1.125,1.125,1.0893,1.1114
10/23/1990,1.1071,1.125,1.0804,1.1071
10/24/1990,1.0982,1.1071,1.0714,1.0893
10/25/1990,1.0804,1.1161,1.0579,1.0714
10/26/1990,1.0625,1.1161,1.0625,1.0714
10/29/1990,1.0804,1.0893,1.0625,1.0668
10/30/1990,1.0625,1.0982,1.0311,1.0846
10/31/1990,1.0893,1.1382,1.0804,1.0982
11/1/1990,1.0893,1.1071,1.0625,1.0893
11/2/1990,1.0893,1.1564,1.0893,1.1339
11/5/1990,1.1518,1.1964,1.1429,1.1875
11/6/1990,1.1964,1.2321,1.1875,1.1964
11/7/1990,1.1964,1.2054,1.1654,1.1875
11/8/1990,1.1786,1.25,1.1786,1.2321
11/9/1990,1.25,1.2768,1.2321,1.2679
11/12/1990,1.2679,1.3125,1.2589,1.2946
11/13/1990,1.2946,1.3036,1.2768,1.2857
11/14/1990,1.2768,1.3304,1.2768,1.3214
11/15/1990,1.3125,1.3214,1.2679,1.2857
11/16/1990,1.2768,1.2857,1.2411,1.2546
11/19/1990,1.2679,1.2993,1.2589,1.2993
11/20/1990,1.3036,1.3125,1.2589,1.2679
11/21/1990,1.2589,1.2946,1.2411,1.2904
11/23/1990,1.2946,1.3214,1.2857,1.2993
11/26/1990,1.2857,1.3214,1.2857,1.3125
11/27/1990,1.3214,1.3661,1.3125,1.3393
11/28/1990,1.3482,1.375,1.3125,1.3125
11/29/1990,1.3214,1.3214,1.2946,1.3125
11/30/1990,1.2946,1.3304,1.2946,1.3125
12/3/1990,1.3304,1.3661,1.3214,1.3618
12/4/1990,1.3393,1.3839,1.3393,1.375
12/5/1990,1.375,1.4375,1.3529,1.4332
12/6/1990,1.4732,1.4911,1.4464,1.4732
12/7/1990,1.4643,1.5268,1.4643,1.5179
12/10/1990,1.5089,1.5179,1.4821,1.4911
12/11/1990,1.4732,1.4821,1.4286,1.4286
12/12/1990,1.4196,1.4286,1.3929,1.4154
12/13/1990,1.4107,1.4643,1.4107,1.4554
12/14/1990,1.4375,1.4464,1.4107,1.4243
12/17/1990,1.3929,1.4464,1.3929,1.4332
12/18/1990,1.4643,1.5179,1.4554,1.5089
12/19/1990,1.5179,1.5179,1.4689,1.4957
12/20/1990,1.4732,1.5893,1.4732,1.5714
12/21/1990,1.5804,1.6161,1.5536,1.6071
12/24/1990,1.5982,1.6071,1.5714,1.5714
12/26/1990,1.5714,1.5804,1.5357,1.5625
12/27/1990,1.5446,1.5714,1.5446,1.5536
12/28/1990,1.5446,1.5536,1.5268,1.5357
12/31/1990,1.5357,1.5446,1.5268,1.5357
1/2/1991,1.5268,1.5714,1.5,1.5536
1/3/1991,1.5536,1.5804,1.5357,1.5357
1/4/1991,1.5357,1.5804,1.5357,1.5446
1/7/1991,1.5357,1.6161,1.5357,1.5446
1/8/1991,1.5625,1.5671,1.5179,1.5446
1/9/1991,1.5804,1.6429,1.5625,1.6161
1/10/1991,1.6339,1.6875,1.6339,1.6832
1/11/1991,1.6786,1.6875,1.6429,1.6786
1/14/1991,1.6429,1.6696,1.6429,1.6518
1/15/1991,1.6607,1.6696,1.6429,1.6696
1/16/1991,1.6786,1.7857,1.6696,1.7768
1/17/1991,1.875,1.8839,1.75,1.8304
1/18/1991,1.7411,1.8125,1.7321,1.7946
1/21/1991,1.7768,1.8393,1.7768,1.8125
1/22/1991,1.8214,1.875,1.8036,1.8304
1/23/1991,1.8304,1.8661,1.8214,1.8482
1/24/1991,1.8393,1.8839,1.8393,1.8618
1/25/1991,1.8571,1.9154,1.8571,1.9107
1/28/1991,1.9018,1.9732,1.9018,1.9464
1/29/1991,1.9375,1.9464,1.8661,1.9196
1/30/1991,1.9018,1.9911,1.9018,1.9821
1/31/1991,1.9821,2,1.9554,1.9821
2/1/1991,1.9821,2.0671,1.9821,1.9911
2/4/1991,1.9911,2,1.9643,1.9732
2/5/1991,1.9732,2.0714,1.9554,2.0625
2/6/1991,2.0625,2.0804,2.0179,2.0314
2/7/1991,2.0357,2.0982,1.9911,2.0625
2/8/1991,2.0536,2.1518,2.0536,2.1386
2/11/1991,2.1429,2.1964,2.1339,2.1921
2/12/1991,2.1786,2.1875,2.1207,2.1429
2/13/1991,2.1429,2.1518,2.0714,2.1429
2/14/1991,2.1429,2.1429,2.0268,2.0404
2/15/1991,2.0446,2.0893,2.0446,2.0582
2/19/1991,2.0536,2.1518,2.0493,2.1429
2/20/1991,2.125,2.2054,2.1161,2.1786
2/21/1991,2.1875,2.2232,2.0982,2.1071
2/22/1991,2.1071,2.2054,2.0893,2.1339
2/25/1991,2.1518,2.1607,2.0536,2.0714
2/26/1991,2.0536,2.0982,2.0179,2.0804
2/27/1991,2.0804,2.0893,2.0536,2.0804
2/28/1991,2.0804,2.0893,2.0089,2.0446
3/1/1991,2.0357,2.1071,2.0357,2.0625
3/4/1991,2.0714,2.0982,2.0357,2.085
3/5/1991,2.1071,2.2589,2.1071,2.2546
3/6/1991,2.2857,2.3436,2.2457,2.25
3/7/1991,2.2679,2.4107,2.2589,2.4018
3/8/1991,2.4196,2.4375,2.3214,2.3214
3/11/1991,2.3036,2.3125,2.2232,2.2679
3/12/1991,2.25,2.2768,2.2321,2.2457
3/13/1991,2.2411,2.375,2.2411,2.3661
3/14/1991,2.3839,2.4107,2.3036,2.3304
3/15/1991,2.3482,2.375,2.3304,2.3661
3/18/1991,2.3482,2.4375,2.3482,2.4196
3/19/1991,2.375,2.5089,2.3482,2.4821
3/20/1991,2.4732,2.4821,2.3882,2.4196
3/21/1991,2.4375,2.4554,2.2768,2.3125
3/22/1991,2.2857,2.3125,2.2232,2.2589
3/25/1991,2.2679,2.3214,2.2589,2.3036
3/26/1991,2.3125,2.5089,2.3125,2.5
3/27/1991,2.5,2.5089,2.4464,2.4732
3/28/1991,2.4732,2.5,2.4196,2.4286
4/1/1991,2.4286,2.4821,2.4107,2.4464
4/2/1991,2.4643,2.5982,2.4464,2.5982
4/3/1991,2.5893,2.5982,2.5,2.5
4/4/1991,2.5,2.5714,2.4821,2.5536
4/5/1991,2.5625,2.5625,2.4554,2.4775
4/8/1991,2.4732,2.5,2.4554,2.5
4/9/1991,2.4911,2.5,2.4375,2.4554
4/10/1991,2.4464,2.4732,2.3839,2.3882
4/11/1991,2.4196,2.5489,2.4107,2.5357
4/12/1991,2.5536,2.6161,2.4911,2.5625
4/15/1991,2.2054,2.3036,2.1429,2.2232
4/16/1991,2.2589,2.3036,2.2321,2.2946
4/17/1991,2.3214,2.3214,2.2143,2.2589
4/18/1991,2.2411,2.25,2.1696,2.1786
4/19/1991,2.1786,2.1964,2.125,2.1296
4/22/1991,2.125,2.2143,2.0982,2.1964
4/23/1991,2.2232,2.25,2.1518,2.1964
4/24/1991,2.2054,2.2143,2.1607,2.1696
4/25/1991,2.1339,2.1339,2.0893,2.0893
4/26/1991,2.0893,2.1071,2.0625,2.0939
4/29/1991,2.0893,2.1518,2.0804,2.0804
4/30/1991,2.0625,2.0804,1.9464,1.9643
5/1/1991,1.7143,1.75,1.6786,1.6875
5/2/1991,1.7054,1.7768,1.6964,1.75
5/3/1991,1.75,1.7679,1.7232,1.75
5/6/1991,1.7321,1.8036,1.7232,1.7946
5/7/1991,1.8214,1.8304,1.8036,1.8082
5/8/1991,1.8125,1.8125,1.7589,1.7768
5/9/1991,1.7857,1.8393,1.7768,1.8125
5/10/1991,1.8393,1.9018,1.8125,1.8304
5/13/1991,1.8661,1.9107,1.8393,1.8839
5/14/1991,1.8839,1.9196,1.875,1.9107
5/15/1991,1.8393,1.8571,1.75,1.8036
5/16/1991,1.8214,1.8304,1.7321,1.75
5/17/1991,1.7411,1.7411,1.6607,1.6786
5/20/1991,1.6875,1.6964,1.5714,1.5804
5/21/1991,1.6161,1.6607,1.5982,1.6161
5/22/1991,1.6339,1.6607,1.625,1.6518
5/23/1991,1.6607,1.6696,1.5982,1.6118
5/24/1991,1.625,1.6429,1.6071,1.6386
5/28/1991,1.6429,1.6518,1.6161,1.6429
5/29/1991,1.6518,1.7054,1.6386,1.6786
5/30/1991,1.6786,1.7054,1.6607,1.7011
5/31/1991,1.6964,1.7054,1.6518,1.6786
6/3/1991,1.6786,1.7679,1.6696,1.7589
6/4/1991,1.7679,1.7679,1.7321,1.7546
6/5/1991,1.7589,1.7589,1.7054,1.7143
6/6/1991,1.7232,1.7232,1.6607,1.6654
6/7/1991,1.6518,1.6786,1.6296,1.6475
6/10/1991,1.6429,1.6832,1.6339,1.6429
6/11/1991,1.6071,1.625,1.5804,1.5939
6/12/1991,1.5714,1.5982,1.4732,1.5136
6/13/1991,1.5179,1.5357,1.4911,1.5046
6/14/1991,1.5268,1.5268,1.4554,1.4689
6/17/1991,1.4643,1.5089,1.4643,1.5
6/18/1991,1.5089,1.5446,1.4821,1.5046
6/19/1991,1.4911,1.5089,1.4732,1.4911
6/20/1991,1.4732,1.5,1.4554,1.5
6/21/1991,1.5,1.5179,1.4911,1.5
6/24/1991,1.4911,1.5089,1.4732,1.4911
6/25/1991,1.5,1.5357,1.4911,1.5136
6/26/1991,1.5268,1.5536,1.5089,1.5357
6/27/1991,1.5179,1.5268,1.4911,1.5179
6/28/1991,1.5089,1.5179,1.4375,1.4821
7/1/1991,1.5089,1.5357,1.4911,1.5179
7/2/1991,1.5089,1.5268,1.4911,1.5089
7/3/1991,1.5089,1.5536,1.4911,1.5404
7/5/1991,1.5357,1.6429,1.5268,1.6296
7/8/1991,1.6161,1.6875,1.6071,1.6696
7/9/1991,1.6875,1.7232,1.6607,1.6743
7/10/1991,1.6964,1.7232,1.6696,1.6875
7/11/1991,1.6786,1.6875,1.6429,1.6696
7/12/1991,1.6875,1.6875,1.6518,1.6696
7/15/1991,1.6696,1.6696,1.625,1.625
7/16/1991,1.625,1.6339,1.5536,1.5625
7/17/1991,1.5536,1.5893,1.5089,1.5179
7/18/1991,1.5714,1.6118,1.5357,1.6029
7/19/1991,1.6161,1.6518,1.6071,1.6429
7/22/1991,1.6339,1.6518,1.625,1.6429
7/23/1991,1.6518,1.6607,1.5893,1.6071
7/24/1991,1.6161,1.6339,1.5893,1.6071
7/25/1991,1.6161,1.6339,1.6071,1.6161
7/26/1991,1.6339,1.6339,1.5982,1.6029
7/29/1991,1.6161,1.625,1.5893,1.625
7/30/1991,1.625,1.6696,1.625,1.6607
7/31/1991,1.6607,1.6743,1.6071,1.6518
8/1/1991,1.6429,1.7589,1.6339,1.7546
8/2/1991,1.7768,1.7946,1.75,1.7857
8/5/1991,1.7768,1.7768,1.7232,1.7321
8/6/1991,1.7411,1.7946,1.7054,1.7679
8/7/1991,1.7679,1.8214,1.7636,1.7993
8/8/1991,1.8125,1.8482,1.7857,1.8036
8/9/1991,1.8036,1.8214,1.7768,1.8125
8/12/1991,1.8125,1.8661,1.8036,1.8482
8/13/1991,1.8571,1.9286,1.8571,1.9107
8/14/1991,1.9554,1.9643,1.9243,1.96
8/15/1991,1.9643,1.9643,1.8929,1.9018
8/16/1991,1.8839,1.9375,1.8661,1.9018
8/19/1991,1.7679,1.8439,1.7321,1.8036
8/20/1991,1.8393,1.8482,1.8036,1.8214
8/21/1991,1.875,1.9332,1.8571,1.9196
8/22/1991,1.9286,1.9554,1.9196,1.9375
8/23/1991,1.9286,1.9821,1.8839,1.8929
8/26/1991,1.8929,1.9107,1.875,1.8929
8/27/1991,1.8929,1.9286,1.8839,1.9286
8/28/1991,1.9286,1.9375,1.8975,1.9018
8/29/1991,1.9018,1.9243,1.875,1.8929
8/30/1991,1.8929,1.9018,1.8661,1.8929
9/3/1991,1.8839,1.9018,1.8571,1.875
9/4/1991,1.8839,1.8839,1.835,1.8393
9/5/1991,1.8393,1.8482,1.8125,1.8214
9/6/1991,1.8214,1.8482,1.8036,1.8393
9/9/1991,1.8482,1.9107,1.8393,1.9018
9/10/1991,1.8839,1.9064,1.7768,1.7904
9/11/1991,1.8125,1.8214,1.7679,1.8036
9/12/1991,1.8304,1.8304,1.7768,1.8082
9/13/1991,1.7857,1.7946,1.7321,1.7368
9/16/1991,1.7589,1.7589,1.6607,1.6875
9/17/1991,1.6786,1.75,1.6696,1.75
9/18/1991,1.7411,1.8036,1.7321,1.7904
9/19/1991,1.7946,1.8036,1.7679,1.7768
9/20/1991,1.7768,1.8214,1.7679,1.8082
9/23/1991,1.7857,1.8125,1.7589,1.7679
9/24/1991,1.7679,1.7993,1.7232,1.7946
9/25/1991,1.7946,1.8036,1.7589,1.8036
9/26/1991,1.7946,1.7946,1.75,1.7857
9/27/1991,1.7857,1.8125,1.7411,1.75
9/30/1991,1.7589,1.7768,1.75,1.7679
